,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
123,124,2026-01-17,12:10:33.85,4,6,"Worthington, Nick",10281180,Right,RHO_RAM,"Gormley, Tj",10025625,Left,RHO_RAM,Undefined,3,Bottom,2,3,2,Splitter,Splitter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,76.01563,-0.873981,-3.568406,806.325789,259.802272,2:45,5.87664,1.93865,5.9343,-44.56569,5.28083,17.96379,1.35036,0.12076,67.97859,-9.164745,-0.341798,0.508146,,,,,,,,,,,,-10.59225,3.56599,-1.66388,50,5.78191,6.2084,-109.94683,-2.98551,-12.54885,25.32776,-27.94935,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260117-BillBeckField-Private-1,6fb63920-f3c7-11f0-bcae-6d0f06427643,74.17633,,,8.03703,,,,,,,eca42198-da89-499d-89cf-5a85f80995ee,2026-01-17,17:10:33.85,2026-01-17T12:10:33.8571264-05:00,2026-01-17T17:10:33.8571264Z,,v3,471418,471418,,"Hindle, Will",1000349009,Right,RHO_RAM,2352319b-f087-445a-896c-e1fb0a7ba5fc,54.56307,-110.99302,12.66388,5.88138,-1.83103,-13.97468,-1.93103,6.72674,-6.27443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,255.974552,45.618801,563.967526,0.699429,2:30,-0.713453,-0.6894,-0.125346,-109.531724,25.670436,34.475819,92.477031,-55.852139,0.560806,-0.827592,-0.02426,88.320908,-34.111557,0.827592,-0.560806,0.02426,-88.320908,34.111557,-0.827592,0.560806,0.02426,-92.477031,55.852139,-0.560806,0.827592,-0.02426
124,125,2026-01-17,12:11:03.85,4,7,"Worthington, Nick",10281180,Right,RHO_RAM,"Gormley, Tj",10025625,Left,RHO_RAM,Undefined,3,Bottom,2,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,86.42688,-0.908598,-5.235905,1985.986033,210.042065,1:00,5.95771,2.0664,6.24991,-16.55257,21.62749,11.60579,3.7368,-1.80869,76.70065,-4.162574,-3.153093,0.444723,,,,,,,,,,,,-7.81256,11.89942,-1.68128,50,5.88151,10.94609,-124.72675,-2.35054,-11.96454,31.59036,-13.95075,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260117-BillBeckField-Private-1,8170cc20-f3c7-11f0-bcae-6d0f06427643,84.75486,,,9.72624,,,,,,,eca42198-da89-499d-89cf-5a85f80995ee,2026-01-17,17:11:03.85,2026-01-17T12:11:03.8564864-05:00,2026-01-17T17:11:03.8564864Z,,v3,471418,471418,,"Hindle, Will",1000349009,Right,RHO_RAM,cb29c324-79ba-4777-b489-0eff392b23b8,54.24239,-125.79666,15.79518,5.95312,-1.87806,-6.97538,-2.05887,11.3513,-5.98227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,225.658274,11.966954,1942.8253,0.978267,1:30,-0.257805,-0.702841,-0.662987,-39.061707,-21.215972,-45.223609,176.794136,-3.714163,0.055806,-0.064779,-0.996338,3.719968,-3.199124,0.064779,-0.055806,0.996338,-3.719968,3.199124,-0.064779,0.055806,0.996338,-176.794136,3.714163,-0.055806,0.064779,-0.996338
125,126,2026-01-17,12:12:10.29,5,1,"Worthington, Nick",10281180,Right,RHO_RAM,"Calandrelli, Paul",1000143071,Right,RHO_RAM,Undefined,3,Bottom,2,0,0,Splitter,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,77.99748,-2.60235,-3.611181,2901.292222,221.512555,1:30,5.92606,2.00817,5.98046,-36.4538,10.30485,7.57544,0.46955,-0.71234,70.70003,-9.368773,-2.250435,0.492156,,,,,,,,,,,,-5.15048,6.62851,-1.72688,50,5.6998,6.85249,-112.84438,-6.19312,-6.51494,24.17488,-23.7895,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260117-BillBeckField-Private-1,a921c710-f3c7-11f0-bcae-6d0f06427643,76.5864,,,7.29745,,,,,,,eca42198-da89-499d-89cf-5a85f80995ee,2026-01-17,17:12:10.29,2026-01-17T12:12:10.2926336-05:00,2026-01-17T17:12:10.2926336Z,,v3,471418,471418,,"Hindle, Will",1000349009,Right,RHO_RAM,3ac946f8-a23c-42ed-8dca-b17440d7ce63,54.51832,-113.80823,12.08744,5.92781,-5.24463,-11.89475,-2.00527,7.11224,-3.25747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,127,2026-01-17,12:12:30.48,5,2,"Worthington, Nick",10281180,Right,RHO_RAM,"Calandrelli, Paul",1000143071,Right,RHO_RAM,Undefined,3,Bottom,2,0,1,Splitter,Splitter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,79.08658,-0.967618,-2.304928,811.01987,238.583362,2:00,5.89056,1.87876,5.87193,-34.2138,11.47713,15.90765,2.13984,1.06234,71.07342,-7.372686,0.550215,0.486504,,,,,,,,,,,,-8.93142,6.70178,-1.7015,50,5.79273,4.00441,-114.55971,-2.95096,-11.59778,25.67636,-23.47156,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260117-BillBeckField-Private-1,b53423e0-f3c7-11f0-bcae-6d0f06427643,77.47611,,,8.01316,,,,,,,eca42198-da89-499d-89cf-5a85f80995ee,2026-01-17,17:12:30.48,2026-01-17T12:12:30.4821248-05:00,2026-01-17T17:12:30.4821248Z,,v3,471418,471418,,"Hindle, Will",1000349009,Right,RHO_RAM,21f5cb62-403f-4b7d-a45d-d7a9c8648b17,54.62457,-115.59158,12.83818,5.89236,-2.00771,-11.73578,-1.87179,4.47049,-5.79889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,246.305292,25.626723,731.240579,0.901631,2:15,-0.432736,-0.832809,-0.345208,-119.097693,18.798333,26.979772,107.991855,-49.980739,0.6116,-0.765828,-0.198625,75.460158,-37.705317,0.765828,-0.6116,0.198625,-75.460158,37.705317,-0.765828,0.6116,0.198625,-107.991855,49.980739,-0.6116,0.765828,-0.198625
127,128,2026-01-17,12:12:59.49,5,3,"Worthington, Nick",10281180,Right,RHO_RAM,"Calandrelli, Paul",1000143071,Right,RHO_RAM,Undefined,3,Bottom,2,0,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.19089,-2.951884,-4.363692,2030.410232,228.836415,1:45,5.96196,1.87927,6.12423,-18.9097,18.65005,19.58855,1.64697,-0.53011,77.80619,-6.60019,-0.843921,0.441096,,,,,,,,,,,,-11.60827,11.07973,-1.55466,50,5.72559,8.79934,-125.91757,-7.0106,-18.16168,31.64817,-14.83932,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260117-BillBeckField-Private-1,c6795fd0-f3c7-11f0-bcae-6d0f06427643,85.45183,,,9.38469,,,,,,,eca42198-da89-499d-89cf-5a85f80995ee,2026-01-17,17:12:59.49,2026-01-17T12:12:59.4952192-05:00,2026-01-17T17:12:59.4952192Z,,v3,471418,471418,,"Hindle, Will",1000349009,Right,RHO_RAM,490463c5-0f44-497d-9061-a3da5eb2d74e,54.37189,-127.01165,15.82408,5.95908,-6.49761,-7.41966,-1.8697,9.42719,-9.08084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,224.611293,2.128924,2029.008778,0.99931,1:30,-0.055083,-0.70279,-0.709261,-39.675086,-17.367117,-26.562925,177.618767,-1.12752,0.04154,-0.019678,-0.998943,1.128495,-2.380772,0.019678,-0.04154,0.998943,-1.128495,2.380772,-0.019678,0.04154,0.998943,-177.618767,1.12752,-0.04154,0.019678,-0.998943
128,129,2026-01-17,12:13:20.66,5,4,"Worthington, Nick",10281180,Right,RHO_RAM,"Calandrelli, Paul",1000143071,Right,RHO_RAM,Undefined,3,Bottom,2,1,2,Splitter,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,76.22312,-0.218433,-3.037703,979.275561,298.401295,4:00,5.85383,2.00556,5.95671,-52.3753,-2.29228,8.32048,1.28636,-0.12074,67.54506,-9.936597,-1.540928,0.50935,,,,,,,,,,,,-5.50347,-0.45504,-1.76867,50,5.80804,5.53737,-110.16995,-2.01616,-6.46439,27.63074,-32.70853,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260117-BillBeckField-Private-1,d318ba60-f3c7-11f0-bcae-6d0f06427643,74.00099,,,8.67806,,,,,,,eca42198-da89-499d-89cf-5a85f80995ee,2026-01-17,17:13:20.66,2026-01-17T12:13:20.6615040-05:00,2026-01-17T17:13:20.6615040Z,,v3,471418,471418,,"Hindle, Will",1000349009,Right,RHO_RAM,392ee592-75c2-4cbc-ab1a-4f5a39b0128b,54.53784,-111.30222,13.81537,5.8632,-0.6758,-16.35427,-2.00101,5.80227,-3.23219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,253.118779,53.45247,583.148238,0.595489,2:30,-0.809223,-0.572888,-0.130223,-113.928068,18.915502,30.03197,102.313575,-63.069263,0.442494,-0.891555,-0.096589,83.816816,-26.263105,0.891555,-0.442494,0.096589,-83.816816,26.263105,-0.891555,0.442494,0.096589,-102.313575,63.069263,-0.442494,0.891555,-0.096589
129,130,2026-01-17,12:13:44.12,5,5,"Worthington, Nick",10281180,Right,RHO_RAM,"Calandrelli, Paul",1000143071,Right,RHO_RAM,Undefined,3,Bottom,2,2,2,Splitter,Splitter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,76.02619,-2.065817,-3.65017,873.975049,229.566295,1:45,6.02821,1.81536,6.04127,-36.27915,13.533,13.40796,1.08753,-0.45151,67.79881,-8.887253,-1.239337,0.507971,,,,,,,,,,,,-8.36237,8.31371,-1.53793,50,5.84762,6.5365,-109.86623,-4.95703,-9.86727,25.73633,-22.36417,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260117-BillBeckField-Private-1,e1158210-f3c7-11f0-bcae-6d0f06427643,74.20193,,,8.22738,,,,,,,eca42198-da89-499d-89cf-5a85f80995ee,2026-01-17,17:13:44.12,2026-01-17T12:13:44.1213440-05:00,2026-01-17T17:13:44.1213440Z,,v3,471418,471418,,"Hindle, Will",1000349009,Right,RHO_RAM,6e4db805-6b88-4761-8af0-4356565d79e6,54.45518,-110.90495,12.86817,6.02947,-4.05442,-11.18208,-1.80978,6.93474,-4.93364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,243.300236,13.038671,851.442236,0.974218,2:00,-0.221563,-0.877907,-0.424487,-13.130339,64.900922,-67.259388,118.069723,-43.769246,0.637191,-0.691756,-0.339796,63.83936,-39.582704,0.691756,-0.637191,0.339796,-63.83936,39.582704,-0.691756,0.637191,0.339796,-118.069723,43.769246,-0.637191,0.691756,-0.339796
130,131,2026-01-17,12:14:11.25,5,6,"Worthington, Nick",10281180,Right,RHO_RAM,"Calandrelli, Paul",1000143071,Right,RHO_RAM,Undefined,3,Bottom,2,2,2,Splitter,Splitter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,74.37316,-0.941435,-4.145014,798.311402,244.569469,2:15,5.89134,1.95884,6.01646,-43.31766,8.45745,13.42513,1.4071,-0.7687,66.75983,-9.017525,-1.734266,0.517883,,,,,,,,,,,,-8.4078,5.25717,-1.64075,50,5.79412,7.32161,-107.528,-2.98125,-9.57349,23.41573,-26.18799,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260117-BillBeckField-Private-1,f145f2a0-f3c7-11f0-bcae-6d0f06427643,72.7817,,,7.61334,,,,,,,eca42198-da89-499d-89cf-5a85f80995ee,2026-01-17,17:14:11.25,2026-01-17T12:14:11.2538624-05:00,2026-01-17T17:14:11.2538624Z,,v3,471418,471418,,"Hindle, Will",1000349009,Right,RHO_RAM,55817fdb-7287-4332-9815-9c7968dd4392,54.47998,-108.49919,11.70786,5.89525,-1.89508,-13.094,-1.95266,7.71868,-4.78675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,251.311412,28.641366,700.627736,0.877637,2:30,-0.48471,-0.839126,-0.246827,-115.499148,17.630219,27.570087,110.311762,-41.251841,0.705069,-0.65937,-0.260977,68.406431,-44.835103,0.65937,-0.705069,0.260977,-68.406431,44.835103,-0.65937,0.705069,0.260977,-110.311762,41.251841,-0.705069,0.65937,-0.260977
131,132,2026-01-17,12:14:40.62,5,7,"Worthington, Nick",10281180,Right,RHO_RAM,"Calandrelli, Paul",1000143071,Right,RHO_RAM,Undefined,3,Bottom,2,2,2,Slider,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,73.45171,2.355245,-1.252282,1431.237925,73.846114,8:30,5.76827,2.08308,6.14335,-54.39058,-2.02622,-13.62934,3.41395,-0.21012,66.23757,-7.753781,-3.709054,0.520822,83.05248,-66.183525,69.911908,,,,,1.75139,1.75139,69.024614,0.028942,6.56548,-1.2415,-1.98106,50,5.9206,2.80202,-106.48307,2.82516,7.37035,22.07955,-33.56774,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260117-BillBeckField-Private-1,02d1ad70-f3c8-11f0-bcae-6d0f06427643,72.37106,3.23618,,7.21415,,,,0.13632,3.23618,0.29379,eca42198-da89-499d-89cf-5a85f80995ee,2026-01-17,17:14:40.62,2026-01-17T12:14:40.6274560-05:00,2026-01-17T17:14:40.6274560Z,GroundBall,v3,471418,471418,,"Hindle, Will",1000349009,Right,RHO_RAM,c3497a3d-57b7-4373-af30-ca3475643b2c,54.35447,-107.38219,11.03977,5.77773,4.19209,-16.78387,-2.08905,2.50189,3.68517,,0.13605,16.95162,,,,,,,,3.23795,-111.81521,,,,,,,,0.29306,46.35233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,41.091609,76.88178,324.835215,0.226961,7:15,-0.962982,0.18907,0.192143,-14.322777,68.81625,-7.580046,146.36083,-15.522326,0.533756,-0.267614,-0.802177,18.449193,-32.259572,0.267614,-0.533756,0.802177,-18.449193,32.259572,-0.267614,0.533756,0.802177,-146.36083,15.522326,-0.533756,0.267614,-0.802177
132,133,2026-01-17,12:15:29.67,5,8,"Worthington, Nick",10281180,Right,RHO_RAM,"Calandrelli, Paul",1000143071,Right,RHO_RAM,Undefined,3,Bottom,2,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.11493,-2.808435,-5.559957,1936.274866,201.584236,12:45,5.90832,1.83017,6.4189,-15.92729,21.47092,7.89087,1.98499,-2.63958,77.61208,-5.93479,-4.141008,0.440146,,,,,,,,,,,,-6.04402,12.57064,-1.43523,50,5.69918,11.90242,-125.57744,-6.52682,-9.39562,31.70798,-12.63257,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260117-BillBeckField-Private-1,20023630-f3c8-11f0-bcae-6d0f06427643,85.63617,,,9.50285,,,,,,,eca42198-da89-499d-89cf-5a85f80995ee,2026-01-17,17:15:29.67,2026-01-17T12:15:29.6734720-05:00,2026-01-17T17:15:29.6734720Z,,v3,471418,471418,,"Hindle, Will",1000349009,Right,RHO_RAM,d3188357-6ef1-4251-b8dc-1daf06060c22,54.07376,-126.60187,15.85399,5.90345,-6.11868,-6.31628,-1.82468,12.20598,-4.69781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,224.665918,10.027009,1906.699788,0.984726,1:30,-0.207183,-0.699934,-0.683497,-31.925945,43.003259,22.47073,172.486834,-2.96333,0.130579,-0.051697,-0.990089,2.988945,-7.503061,0.051697,-0.130579,0.990089,-2.988945,7.503061,-0.051697,0.130579,0.990089,-172.486834,2.96333,-0.130579,0.051697,-0.990089
133,134,2026-01-17,12:15:56.62,5,9,"Worthington, Nick",10281180,Right,RHO_RAM,"Calandrelli, Paul",1000143071,Right,RHO_RAM,Undefined,3,Bottom,2,3,2,Splitter,Splitter,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,75.89775,-1.44871,-3.831756,743.376559,264.786434,2:45,6.00325,1.79364,6.05688,-46.94282,3.24709,11.85741,0.74712,-0.77025,67.58701,-10.179529,-1.697091,0.509894,,,,,,,,,,,,-7.66315,2.80303,-1.50198,50,5.86579,6.92257,-109.65737,-4.13556,-8.95886,26.58208,-28.89709,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260117-BillBeckField-Private-1,30164520-f3c8-11f0-bcae-6d0f06427643,73.92215,,,8.31074,,,,,,,eca42198-da89-499d-89cf-5a85f80995ee,2026-01-17,17:15:56.62,2026-01-17T12:15:56.6200832-05:00,2026-01-17T17:15:56.6200832Z,,v3,471418,471418,,"Hindle, Will",1000349009,Right,RHO_RAM,ed77e7df-7ebb-4994-8b40-8ec85d633fb5,54.4392,-110.72825,13.29104,6.00895,-2.97142,-14.44855,-1.78814,7.28348,-4.47943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,247.519957,15.587728,716.035275,0.96322,2:15,-0.270188,-0.896537,-0.351027,-119.25301,19.354288,24.726681,126.709354,-54.191836,0.46904,-0.81098,-0.349731,66.672133,-27.972024,0.81098,-0.46904,0.349731,-66.672133,27.972024,-0.81098,0.46904,0.349731,-126.709354,54.191836,-0.46904,0.81098,-0.349731
134,135,2026-01-17,12:19:10.53,1,1,"Perry, Braeden",1000191401,Right,RHO_RAM,"Henschel, Ryan",10014628,Right,RHO_RAM,Undefined,4,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.92751,-2.866062,-1.988824,2222.89549,222.422637,1:30,6.06528,1.39199,6.2408,-15.59524,17.88631,15.13162,2.11822,0.81773,82.12396,-5.896595,0.744386,0.416461,,,,,,,,,,,,-8.43465,10.60875,-1.25043,50,5.84369,3.95432,-133.06218,-7.06234,-14.74673,35.15844,-13.62618,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260117-BillBeckField-Private-1,a387cc40-f3c8-11f0-bcae-6d0f06427643,90.50655,,,9.80355,,,,,,,eca42198-da89-499d-89cf-5a85f80995ee,2026-01-17,17:19:10.53,2026-01-17T12:19:10.5380352-05:00,2026-01-17T17:19:10.5380352Z,,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,1d4e66a2-8935-425c-8e32-bbf40a683135,54.2531,-134.18125,17.57922,6.06158,-6.62863,-6.81309,-1.38377,4.4237,-7.37337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,226.039347,0.133368,2222.889468,0.999997,1:30,0.009556,-0.719031,-0.694913,-39.474594,-4.10502,1.759137,176.384308,6.589393,0.062647,0.114753,-0.991417,6.602419,3.591775,0.114753,0.062647,0.991417,-6.602419,-3.591775,-0.114753,-0.062647,0.991417,-176.384308,-6.589393,-0.062647,-0.114753,-0.991417
135,136,2026-01-17,12:19:29.70,1,2,"Perry, Braeden",1000191401,Right,RHO_RAM,"Henschel, Ryan",10014628,Right,RHO_RAM,Undefined,4,Top,0,0,1,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.39027,-1.404022,-3.212499,1642.391652,251.979594,2:30,5.86946,1.50991,6.1072,-32.46214,5.12335,11.72646,1.86364,-0.4867,78.4663,-7.443107,-1.100494,0.441247,,,,,,,,,,,,-7.07134,3.4563,-1.26907,50,5.74453,6.56434,-125.24198,-4.12481,-11.10181,28.02277,-26.74777,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260117-BillBeckField-Private-1,af1122f0-f3c8-11f0-bcae-6d0f06427643,85.42259,,,7.92397,,,,,,,eca42198-da89-499d-89cf-5a85f80995ee,2026-01-17,17:19:29.70,2026-01-17T12:19:29.7037312-05:00,2026-01-17T17:19:29.7037312Z,,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,ef080363-6157-4e8e-9572-a900d742f2b6,54.39172,-126.2208,14.01138,5.87229,-3.19053,-13.37388,-1.50513,6.95212,-5.55091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,252.041069,28.002507,1450.112016,0.882927,2:30,-0.46334,-0.851161,-0.24666,-51.346798,-47.717315,74.500868,150.994172,54.872336,0.279011,0.817872,-0.503228,58.396454,16.201171,0.817872,0.279011,0.503228,-58.396454,-16.201171,-0.817872,-0.279011,0.503228,-150.994172,-54.872336,-0.279011,-0.817872,-0.503228
136,137,2026-01-17,12:19:54.33,1,3,"Perry, Braeden",1000191401,Right,RHO_RAM,"Henschel, Ryan",10014628,Right,RHO_RAM,Undefined,4,Top,0,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.87508,-0.580333,-0.53158,2169.835972,221.235394,1:15,6.01348,1.51849,6.14606,-16.70158,15.93887,12.90938,4.08538,2.10305,83.30823,-3.80158,1.796661,0.411197,,,,,,,,,,,,-6.74744,8.73788,-1.48394,50,5.9606,0.66825,-134.70453,-1.8326,-12.15955,34.50349,-16.42752,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260117-BillBeckField-Private-1,bdde5a00-f3c8-11f0-bcae-6d0f06427643,91.66527,,,9.56685,,,,,,,eca42198-da89-499d-89cf-5a85f80995ee,2026-01-17,17:19:54.33,2026-01-17T12:19:54.3316992-05:00,2026-01-17T17:19:54.3316992Z,,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,f14b7d82-7c7b-4097-befc-b5d249c9fef6,54.34795,-135.81365,17.25175,6.01102,-1.30453,-8.21376,-1.5117,1.05912,-6.07977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,227.922823,5.848103,2158.543095,0.994796,1:30,-0.100588,-0.739374,-0.665739,-43.914405,-0.899967,0.561923,173.209897,4.086705,0.117932,0.071266,-0.990461,4.115473,6.772758,0.071266,0.117932,0.990461,-4.115473,-6.772758,-0.071266,-0.117932,0.990461,-173.209897,-4.086705,-0.117932,-0.071266,-0.990461
