,Pitcher,pitcherId,team,PitchType,Hand,Count,RelSpeed,IVB,HB,SpinRate,RelSide,RelHeight,Extension,xrv,Stuff+
11383,Z. Gleason,1281617664,RUTG,FA,R,234,90.2546264102564,21.618989743589744,7.703874957264958,2204.588883871795,0.995455,6.010022606837607,5.82309188034188,0.08214823930641081,115
11384,Z. Gleason,1281617664,RUTG,FC,R,30,83.556154,-1.9821743333333333,-2.5659156666666667,2449.4105703666664,1.4808156666666668,5.622574999999999,5.549706,0.06373271890709999,111
11385,Z. Gleason,1281617664,RUTG,SL,R,29,82.84317551724138,-3.576895517241379,-6.701091724137931,2490.490460448276,1.3932493103448276,5.719924137931034,5.245969310344827,0.06841416182148077,107
11386,R. Bertram,1281671425,WEBB,CH,L,41,79.0423356097561,10.672858048780487,-17.08135487804878,2094.1903743170733,-2.57986,5.572075609756097,5.2909936585365855,0.07871103609415749,110
11387,R. Bertram,1281671425,WEBB,FA,L,84,85.0543219047619,9.415225952380952,-17.40999988095238,1882.1085661785717,-2.4616219047619046,5.648934166666667,5.616497619047619,0.11978710957760882,95
11388,R. Bertram,1281671425,WEBB,FC,L,77,80.88661441558442,6.48068038961039,-2.0858859740259743,2084.018649766234,-2.7273012987012986,5.402861818181818,5.4556807792207795,0.10142522005280348,89
11389,R. Bertram,1281671425,WEBB,SI,L,29,83.27106103448277,9.83718448275862,-17.074622413793104,1880.2266834827585,-2.650488275862069,5.493210344827586,5.500651724137931,0.11999706110421296,95
11390,R. Bertram,1281671425,WEBB,SL,L,27,78.86076555555556,5.0983,-1.1133285185185187,2042.055454148148,-2.587497777777778,5.448576296296296,4.995588148148148,0.084402120258067,94
11391,B. Gaskey,1281884928,NIU,CH,R,39,78.6799182051282,2.59068,10.505924871794871,1645.7745251794872,2.849443846153846,4.478785128205128,6.056970256410257,0.11640076517143627,82
11393,B. Gaskey,1281884928,NIU,FA,R,388,84.95072469072164,11.549364407216496,13.48897987113402,2148.2010461804125,2.6256442783505154,4.722457912371134,6.259260902061856,0.11731793902852931,96
11395,B. Gaskey,1281884928,NIU,SI,R,41,86.25553414634146,10.588120975609757,12.31148463414634,2131.628265170732,2.550931219512195,4.745750487804878,6.484671219512195,0.09539482788167487,110
11396,B. Gaskey,1281884928,NIU,SL,R,208,72.68153975961539,1.1464440384615384,-14.88229701923077,2259.0537269855768,2.8331088461538463,4.387080817307692,5.917702163461538,0.08812299018776902,91
11397,J. Hill,1281901312,ORU,CH,R,68,85.15342323529411,5.437615294117647,9.9783225,1702.724003117647,2.0779854411764704,5.677390735294118,6.397174852941176,0.09517729774529193,98
11399,J. Hill,1281901312,ORU,FA,R,189,91.11362867724867,12.343175820105822,10.36207343915344,2187.4506287883596,1.6792866666666666,5.989020423280424,6.3447389417989415,0.11703289769719893,96
11400,J. Hill,1281901312,ORU,FC,R,26,86.67692961538462,7.575105,-1.0383776923076924,2337.7605610384617,1.6928496153846155,5.914418846153846,6.205516538461539,0.0880762668521154,97
11402,J. Hill,1281901312,ORU,SL,R,49,83.24932693877551,3.601869387755102,-0.9609695918367349,2233.461777489796,1.9230126530612246,5.823793673469387,6.07216918367347,0.07114927980751232,104
11403,P. Haas,1281986560,IND,CH,R,96,81.60787677083333,-1.12751875,13.8165815625,1607.2160638125,1.2838677083333334,5.4421788541666665,5.433350416666666,0.08012251197544105,109
11405,P. Haas,1281986560,IND,FA,R,58,88.65634965517242,13.979007931034483,13.547009827586207,2044.1493146896553,0.9901567241379311,5.80950224137931,5.520158448275862,0.14024902534239167,84
11407,P. Haas,1281986560,IND,SL,R,43,79.27792604651162,0.04038558139534883,-2.9328397674418607,2083.9305414186047,1.1191,5.686272558139534,5.241908139534884,0.08058830426057342,97
11408,N. Heath,1282066282,RID,CH,R,25,79.8585604,10.405724399999999,14.4717676,1353.03690416,1.504104,5.8316904,5.4843352,0.10133051340688513,93
11417,T. Rybarczyk,1282125568,ILST,FA,R,62,89.10212451612904,17.10504822580645,13.321755645161291,2049.1448480322583,2.130338225806452,5.3630038709677414,5.951832096774194,0.09934842408010419,106
11419,T. Rybarczyk,1282125568,ILST,SL,R,28,79.32725964285714,-2.170805,-10.118845357142858,2228.326924107143,2.448504285714286,4.857993214285714,5.656293928571428,0.09127625344808576,88
11420,D. Oppenheim,1282128384,GW,CH,L,44,77.74194068181818,11.575365909090909,-12.0660375,1615.7418321363637,-2.0061652272727275,5.478851590909091,4.982780909090909,0.09052060070663571,101
11422,D. Oppenheim,1282128384,GW,FA,L,71,82.99283295774649,10.5392,-14.155057605633804,1919.7237987887322,-2.349539436619718,5.640043521126761,5.079997746478873,0.1447201528096249,82
11423,D. Oppenheim,1282128384,GW,SI,L,43,82.21655488372093,10.877902790697675,-16.34272,1891.853058116279,-2.4654286046511626,5.640064186046512,5.125325348837209,0.10473877297855672,104
11424,D. Oppenheim,1282128384,GW,SL,L,52,73.09356211538461,-8.47359826923077,11.370670384615384,2198.171386692308,-2.732727884615385,5.586494615384615,4.596626538461539,0.10816885591128599,74
11426,M. Webb,1282137600,MSST,FA,R,219,92.81750123287672,20.205907442922374,5.525019360730593,2255.507744004566,0.38776182648401825,5.956398904109589,5.927618812785388,0.08009765800186332,116
11427,M. Webb,1282137600,MSST,FC,R,47,87.78390787234044,6.14365,-4.13009085106383,2536.064217851064,0.5568202127659575,5.88801085106383,5.7169300000000005,0.07447534227852472,104
11428,M. Webb,1282137600,MSST,SL,R,119,86.95781109243698,2.1254846218487393,-6.770137226890757,2553.9904760252102,0.5663111764705883,5.909971512605042,5.717257142857143,0.05803509438165544,115
11430,C. Hughes,1282190286,MER,CU,R,36,73.61214305555556,-10.204353055555556,-15.663014444444444,2364.199999277778,1.5257952777777777,5.226028333333334,5.415515555555555,0.08710430642948791,91
11431,C. Hughes,1282190286,MER,FA,R,176,87.2509172159091,19.360575454545454,11.273610113636364,2092.985495397727,1.3332933522727273,5.30807625,6.0777521022727266,0.10423991212517629,103
11433,C. Hughes,1282190286,MER,SL,R,40,75.1489,-2.06622925,-12.9435185,2291.8340105750003,1.5666790000000002,5.05925375,5.6736215,0.0876430863301477,91
11435,A. Baumgart,1282206209,NIAG,FA,L,34,74.10775735294118,12.733644117647058,-6.830648529411765,1947.6393103823527,-1.3741205882352943,6.2861126470588236,6.082031176470588,0.14784052839636969,80
11437,R. Stewart,1282339584,FOR,CH,R,129,82.09220147286823,-3.7018758139534884,13.373355813953488,1516.487900379845,1.6308327906976745,5.365934418604652,5.463545271317829,0.0722789370821166,115
11439,R. Stewart,1282339584,FOR,FA,R,43,88.01239906976744,3.7872744186046514,17.745922558139533,2151.361979139535,1.4529667441860465,5.354861162790698,5.646903255813953,0.11379518501862669,98
11440,R. Stewart,1282339584,FOR,FC,R,81,83.42858864197531,4.979723950617284,0.07311543209876543,2329.005277111111,1.4783959259259258,5.460106913580247,5.187799629629629,0.08923997939269633,96
11441,R. Stewart,1282339584,FOR,SI,R,169,87.61095662721894,4.434267455621302,18.432191124260356,2171.8500786745562,1.5379943786982246,5.367988875739645,5.577958224852071,0.11516003914790925,98
11442,R. Stewart,1282339584,FOR,SL,R,131,79.8552054961832,2.0682567938931298,-13.75537893129771,2340.5394072595423,1.6468214503816794,5.272848167938931,5.067756030534351,0.07133150071876501,104
11445,C. Griffin,1282482944,BING,FA,R,332,94.9188290060241,18.069740331325303,3.5656897590361445,2151.7732950361446,1.2890806024096386,6.3234792168674705,6.667268765060241,0.0846640082029607,113
11446,C. Griffin,1282482944,BING,FC,R,102,88.23336039215687,4.69836794117647,-4.476670980392156,2266.5307337058825,1.8122250980392156,5.989508627450981,6.186901176470589,0.0763263015473514,103
11447,C. Griffin,1282482944,BING,SL,R,162,85.73273067901235,1.0778693827160493,-5.660003580246913,2217.9651665308643,1.8203809259259258,5.989013024691358,5.900284567901235,0.06796457791244111,107
11449,L. VanMarter,1282601854,LMC,FA,R,86,83.35344139534884,21.209321395348837,7.636676162790698,2077.1690487093024,0.6031759302325581,6.785351162790698,6.24306,0.12774252065271965,91
11451,L. VanMarter,1282601854,LMC,SL,R,81,74.07574395061728,7.859207407407407,-5.910898641975308,1914.1187871234565,0.9196804938271604,6.364655925925926,6.066303209876543,0.08897076844722887,90
11453,K. Turner,1282774784,ARST,FA,R,144,90.60270472222221,9.478520555555555,18.966376041666667,2154.247573861111,2.697058402777778,5.583767986111111,4.847531597222222,0.12266934578822525,94
11455,K. Turner,1282774784,ARST,SI,R,35,90.61493057142857,7.395558285714285,18.61567742857143,2186.6057729142854,2.9203240000000004,5.489282571428571,5.004018857142857,0.11788280372248211,96
11456,K. Turner,1282774784,ARST,SL,R,131,82.45905458015267,2.292318396946565,-3.0064357251908396,2538.9318881755726,2.7299490839694656,5.715955114503817,4.668139694656489,0.06912682555413434,106
11459,K. Powers,1282888303,JAC,FA,L,106,88.02705056603774,13.82615254716981,-10.062908679245282,2175.5717484528304,-1.2082787735849057,5.828790188679245,6.9038316981132075,0.11898884338464152,95
11461,K. Powers,1282888303,JAC,SI,L,27,85.61730518518519,8.891263333333333,-14.14820888888889,2122.0409005185184,-1.7294222222222222,5.413176666666666,6.983934814814814,0.14969581410784463,76
11462,K. Powers,1282888303,JAC,SL,L,44,79.42658613636364,1.6552502272727274,2.802638181818182,2061.0115192045455,-1.3841270454545453,5.726765227272727,6.462253636363636,0.09130187925619476,88
11463,C. Jameson,1283008434,UGA,CH,L,28,86.78563178571429,-0.37065607142857143,-11.495038928571429,1302.73900225,-2.2354189285714283,5.247334285714286,6.154445714285714,0.10266869949787387,92
11464,C. Jameson,1283008434,UGA,CU,L,71,83.32237464788733,-2.5961439436619718,6.753900845070422,2313.987675690141,-2.2252512676056337,5.208082676056338,5.772512816901409,0.06405161741494841,109
11465,C. Jameson,1283008434,UGA,FA,L,139,94.10367258992805,16.580128561151078,-11.830227338129497,2225.1031561582736,-1.7111707194244605,5.6950038848920865,6.089942589928057,0.07840933202328147,116
11473,J. Kirby,1283087360,SIU,SL,L,45,83.41142222222223,-1.0582871111111112,5.306736,2357.967792511111,-2.817307111111111,5.592739555555555,4.911588888888889,0.07960673676798974,97
11475,M. Gillen,1283396096,UCF,FA,R,80,93.594875,16.62416,8.418887875,2476.961567625,1.6174825,6.085438625,6.108186125,0.09731467003921143,107
11478,M. Gillen,1283396096,UCF,SL,R,29,81.2506051724138,0.8702262068965517,-13.057130344827588,2836.4419317241377,2.0401637931034484,5.7678393103448276,5.474779655172414,0.06309019214180565,111
11479,Z. Russell,1283444774,SCAR,CH,R,31,86.74877000000001,1.8673648387096775,15.041344516129032,1832.6140668064518,1.915265806451613,4.944521935483871,5.2057235483870965,0.10331598898926853,92
11480,Z. Russell,1283444774,SCAR,FA,R,52,92.46833692307692,10.306751346153845,12.8905775,2232.051996076923,1.8403171153846154,5.22553576923077,5.244139230769231,0.12109206218774096,94
11481,Z. Russell,1283444774,SCAR,FC,R,163,88.09018723926381,7.541220245398773,1.0471708588957056,2255.310230220859,1.9511960122699386,5.151169263803681,5.444451104294478,0.08892600858952694,96
11483,Z. Russell,1283444774,SCAR,SI,R,180,93.54484883333332,9.843358555555556,17.90176772222222,2158.840726483333,1.7991169444444444,5.282170388888889,5.200359111111111,0.10342108549502826,105
11484,Z. Russell,1283444774,SCAR,SL,R,73,85.68998931506849,2.840414794520548,-5.822983287671233,2364.98517469863,2.0554784931506846,5.158587397260274,5.264943287671233,0.0706968927986741,105
11487,K. Parker,1283512064,LT,FA,R,43,88.91509441860465,8.400432093023255,12.473736511627907,2043.632622767442,3.1588999999999996,5.006586511627907,6.100288837209302,0.11170868596748483,99
11488,K. Parker,1283512064,LT,SI,R,73,88.39656698630137,6.135051780821918,16.17656164383562,1973.0796275479454,3.1849308219178085,5.002064520547945,5.849064246575343,0.11086477568803726,100
11489,K. Parker,1283512064,LT,SL,R,78,78.31596512820512,-4.748575897435897,-16.085344102564104,2442.5079628076924,3.322855384615385,4.913007564102564,5.525160897435898,0.07839868415361934,98
11490,S. Swee,1283554560,MONM,CH,R,66,80.01669393939395,4.466098333333334,14.807844393939394,1461.8809003030303,1.1335330303030304,5.189407121212121,6.410127121212121,0.09537889646847718,98
11492,S. Swee,1283554560,MONM,FA,R,176,87.2939265909091,19.117705113636365,12.001318750000001,2115.650078846591,0.6806739204545454,5.6419114772727275,6.313469204545455,0.12530283765722625,92
11494,S. Swee,1283554560,MONM,SL,R,26,75.01289615384616,-8.577067307692307,-10.245587692307693,2011.5856508461538,1.007056923076923,5.28260923076923,5.941571538461539,0.11221350535164444,71
11497,C. Lehman,1283626407,ALA,FA,L,109,92.16058119266056,14.310921100917431,-2.360583577981651,2560.4578975504583,-1.1192469724770642,6.199129082568807,5.37866504587156,0.10685191665234033,102
11498,C. Lehman,1283626407,ALA,FC,L,31,87.54223419354838,6.106322903225807,0.6462345161290323,2544.3430043870967,-1.5766341935483872,5.891328064516129,5.549763548387096,0.08222377307588456,100
11500,C. Colombara,1283864917,CAL,CH,R,25,84.33396160000001,3.9597928000000002,14.8408692,1435.17765312,1.5232112,5.45437,6.3592464,0.09165940916787463,100
11501,C. Colombara,1283864917,CAL,FA,R,192,91.86196739583333,13.6115215625,15.4956975,1939.1283351302084,1.5005111979166665,5.668795572916667,6.024997083333333,0.11022753044659572,100
11503,C. Colombara,1283864917,CAL,SL,R,87,81.93074172413793,1.4459794252873563,-3.1130296551724137,1905.3126282528738,1.5521770114942528,5.463858620689655,5.804360574712644,0.08747203620345258,91
11509,J. Sheldon,1284163467,FAIR,FA,R,63,88.09312857142858,19.726261746031746,12.515472380952382,2480.3218564920635,1.026715238095238,5.44738253968254,5.940639047619048,0.1136125883102664,98
11510,J. Sheldon,1284163467,FAIR,FC,R,28,82.1554807142857,8.666825357142857,-1.3797121428571428,2561.8433301785713,0.9959232142857142,5.2941142857142856,5.480784642857143,0.10779720726643051,86
11511,J. Sheldon,1284163467,FAIR,SL,R,34,77.43739264705881,2.902196176470588,-12.954029117647059,2511.223854882353,0.9412844117647059,5.200132352941176,5.336644411764706,0.07260785506502798,103
11514,B. Tweedy,1284318909,USF,FA,R,106,92.03094358490566,15.431347735849057,13.803569433962263,2047.7780974905659,1.3051174528301888,5.9170122641509435,5.4863137735849055,0.11664097236454782,97
11515,B. Tweedy,1284318909,USF,SI,R,45,91.95061333333334,12.043767555555556,15.337068666666667,2006.5232074222224,1.3655044444444444,5.915730222222222,5.542087111111111,0.12709075733985678,90
11516,B. Tweedy,1284318909,USF,SL,R,44,81.88999681818181,-3.2072522727272728,-6.3934925,2434.285883772727,1.5698895454545456,5.808647954545455,5.293848409090909,0.07441068976844266,102
11517,S. Mommer,1284402589,ILL,CH,R,158,75.293202721519,11.553932911392405,12.026471455696202,1529.3523828670886,1.0138693037974684,6.086114936708861,6.264030569620253,0.0825231870208459,107
11518,S. Mommer,1284402589,ILL,CU,R,78,67.01602307692308,-12.06174217948718,-9.727125,1690.5684159358975,0.9265452564102565,6.249684102564103,5.796752435897436,0.09966575251346586,81
11519,S. Mommer,1284402589,ILL,FA,R,113,88.04811230088497,17.205362477876108,5.240701592920354,2013.0096637256638,0.8497815929203539,6.164431327433628,6.597706017699116,0.12693320133646016,91
11520,S. Mommer,1284402589,ILL,FC,R,112,82.07809776785714,5.38641,-3.1536435714285713,1810.5727273124999,1.0764965178571428,6.1595393750000005,6.112273482142856,0.0973465280824282,92
11522,S. Mommer,1284402589,ILL,SL,R,68,80.96949044117646,4.425696176470588,-4.167528676470589,1841.2703674411766,0.8648351470588236,5.99684455882353,6.036410147058824,0.07370776865902653,102
11523,N. Kreuzer,1284452352,BUT,FA,R,25,84.24642960000001,13.423725600000001,11.912707600000001,1996.72711176,2.6519904000000003,5.940896,6.2337512,0.13662527353037104,86
11525,N. Kreuzer,1284452352,BUT,SL,R,34,73.47594147058824,2.511125588235294,-10.465409411764705,2133.9407890882353,2.705341764705882,5.659587352941177,5.658050882352941,0.09063488266588327,88
11526,J. Dorety,1284477697,RID,CH,R,39,83.01763435897435,4.078522307692308,14.086341025641026,1686.0764395384617,0.9052253846153846,5.601379743589744,5.379751538461538,0.0891272729398974,102
11528,J. Dorety,1284477697,RID,FA,R,90,88.76050333333333,12.413207000000002,15.870430666666667,2129.1535477444445,0.633732,6.020774888888889,4.985747777777778,0.13233027624917268,88
11531,J. Dorety,1284477697,RID,SL,R,44,80.46631431818182,6.1941775,-4.584909090909091,2367.577264977273,0.9050361363636363,5.680052727272727,4.747898863636364,0.07280416677089609,103
11532,A. Sobol,1284503934,UNCW,CH,L,46,82.15220847826086,0.7683458695652174,-13.137501739130434,1477.7071286086957,-2.519910652173913,5.764736304347826,5.89512652173913,0.0782697913280823,110
11533,A. Sobol,1284503934,UNCW,FA,L,140,89.67151564285714,15.816326785714287,-13.252701428571427,2102.6289843071427,-2.3135327857142856,5.894781,6.101704714285714,0.09365401485535407,109
11535,A. Sobol,1284503934,UNCW,SI,L,95,89.17476873684211,12.596353473684209,-15.465179684210527,2038.7853057894736,-2.4592515789473683,5.821667578947368,5.979246210526315,0.10807404170632243,102
11536,A. Sobol,1284503934,UNCW,SL,L,158,81.39590582278481,-2.310900126582278,4.860642658227848,2373.965972721519,-2.426403417721519,5.824141518987342,5.775191518987342,0.060221637667387924,113
11540,G. Willerer,1284676236,SHU,SI,R,65,87.49216630769232,10.018344461538462,20.645994,2119.952890246154,1.446472923076923,5.210328923076923,4.216452461538462,0.1254186878423825,91
11541,G. Willerer,1284676236,SHU,SL,R,72,76.22825236111112,-3.0436147222222223,-7.6743911111111105,1971.1830681527779,1.2684743055555556,5.048709861111111,4.511675277777778,0.10203826751842487,79
11546,L. Collins,1285177492,DAY,FA,L,112,88.05869187500001,7.425430625,-13.639259107142857,1788.22361825,-1.9281507142857142,5.09680875,6.045439642857143,0.12010968569562333,95
11548,L. Collins,1285177492,DAY,SI,L,39,85.13550538461539,3.599870512820513,-15.693841538461538,1658.2743052820513,-1.8846323076923075,5.09640717948718,5.968201538461538,0.12524726396639232,91
11549,L. Collins,1285177492,DAY,SL,L,53,76.13387584905661,-1.4528469811320754,11.78096283018868,1916.8414521320756,-2.128536603773585,5.025477924528301,5.678290754716981,0.08687946367508273,92
11550,E. Thurmond,1285367656,ND,CH,R,105,81.06439638095237,7.621187428571429,21.698088952380953,2062.4172557809525,1.9638129523809522,5.946921523809523,5.635817523809524,0.06354659572485973,122
11552,E. Thurmond,1285367656,ND,FA,R,38,89.11541578947369,12.621080263157895,15.843793684210526,2273.4714923947367,1.727876842105263,5.958411578947368,6.033653684210527,0.12325636351859283,93
11553,E. Thurmond,1285367656,ND,SI,R,136,88.54096176470588,11.819040073529411,17.095568014705883,2233.6737222867646,1.7632666176470588,6.0145277205882355,6.022514264705883,0.12401908153654376,92
11554,E. Thurmond,1285367656,ND,SL,R,152,82.4398077631579,-1.7250003289473683,-0.05052927631578947,2355.9098666644736,1.7442374999999999,6.011398815789474,5.576275,0.06264310456055204,111
11557,D. Pressley,1285478656,WEBB,FA,R,27,90.83713148148148,16.41636777777778,10.760772222222222,1877.595459037037,0.8300774074074074,6.863337037037037,5.700587407407408,0.13368360415789693,88
11558,D. Pressley,1285478656,WEBB,FC,R,32,82.71218999999999,6.5714428125,0.58124625,2287.81412615625,0.8827209375,7.018036875,5.0800790625,0.03948615936814161,124
11559,D. Pressley,1285478656,WEBB,SL,R,28,83.42426285714285,0.9013614285714286,-0.1290339285714286,2305.9082659285714,0.8660625,6.943353214285715,5.456115357142857,0.05505155289423371,118
11562,D. Cox,1285586671,DAY,FA,R,129,90.04356899224805,14.097880620155038,16.38860108527132,2352.4778955271317,1.9977843410852714,4.710995038759689,6.8483208527131785,0.0803509227329111,115
11565,D. Cox,1285586671,DAY,SL,R,104,78.85458701923076,7.886077115384615,-13.671862884615384,2391.9693464134616,2.3027716346153846,4.49544625,6.142938653846154,0.06013857360566101,113
11566,J. Weight,1285789977,WM,CH,R,79,82.26629974683544,7.145478860759494,18.642980506329113,1891.972160101266,1.1568235443037975,5.61031582278481,5.436718101265822,0.08429336574472758,106
11568,J. Weight,1285789977,WM,FA,R,202,88.54943861386138,8.025568613861386,17.82230896039604,1906.0458804999998,1.1040428712871286,5.740870594059406,5.367691980198019,0.12189651907376958,94
11571,J. Weight,1285789977,WM,SI,R,34,88.27691852941177,9.358612352941176,16.383322647058822,1832.4287558235294,1.1571820588235293,5.747666176470588,5.464220588235294,0.1276707768493685,90
11572,J. Weight,1285789977,WM,SL,R,167,77.92574383233533,-3.4176363473053892,-3.095943892215569,2106.3008028443114,1.0609793413173652,5.61808245508982,5.345586946107785,0.08902084297989943,90
11575,C. Williams,1286103552,FAMU,FA,R,27,86.28067962962962,14.480557407407408,9.600008148148149,2035.6806937037036,3.029345925925926,4.800296296296296,6.332150740740741,0.09745058091676549,107
11578,L. Lycette,1286109184,UNO,CH,R,31,84.64701967741935,2.281692903225806,19.330147096774194,1741.9365697741937,2.380666451612903,4.8707383870967735,5.346806129032258,0.09483831186463863,98
11579,L. Lycette,1286109184,UNO,CU,R,47,77.57349063829787,-5.469009787234042,-17.01086021276596,2599.765462531915,2.1195306382978725,4.933774468085106,4.651618085106382,0.09780787224344845,83
11580,L. Lycette,1286109184,UNO,FA,R,209,88.27210976076556,7.736122440191387,18.941854784688996,1969.1678271770336,2.048279138755981,5.192713349282297,5.223507129186602,0.12527441065348724,92
11582,L. Lycette,1286109184,UNO,SI,R,61,88.89463754098361,8.22078081967213,18.461476393442624,1951.0956248688524,2.0801711475409834,5.163785409836065,5.099130655737705,0.11332211034519328,99
11583,L. Lycette,1286109184,UNO,SL,R,252,77.32331492063493,-3.6140712301587303,-18.951236706349206,2767.177468793651,2.2088049206349205,5.0091246825396825,4.820920476190476,0.07539794699022895,101
11585,C. Kelsey,1286168065,GMU,FA,R,197,91.52469294416244,16.98307685279188,10.966554060913705,2172.82458915736,2.1004165989847716,5.72532157360406,5.68149,0.10099265383778887,105
11588,C. Kelsey,1286168065,GMU,SL,R,161,81.43952093167702,5.01833801242236,-11.034406894409939,2238.9588140434785,2.2761313664596274,5.5534168944099385,5.571887577639751,0.061172598422987244,113
11590,J. Sullivan,1286172417,MRST,FA,R,48,86.697090625,14.1073,13.746068333333334,2259.2573055,2.30877,5.461167083333334,6.927428125,0.11849484985230113,96
11592,J. Sullivan,1286172417,MRST,SL,R,34,76.074075,-1.3811982352941177,-11.549923529411766,2205.584828617647,2.3791052941176467,5.525298235294118,6.167370294117647,0.08630516881873349,92
11594,H. Alexander,1286473472,CARK,CU,R,47,78.57758765957446,-9.944540212765958,-12.103575319148936,2433.0728004468087,2.124558936170213,5.800052765957447,4.452007659574468,0.082095739891006,95
11595,H. Alexander,1286473472,CARK,FA,R,205,90.97950770731708,16.742459902439023,4.922656487804878,2351.494668590244,2.1794565853658536,5.619562146341464,5.574886634146342,0.0960155791863427,107
11597,H. Alexander,1286473472,CARK,SL,R,250,82.83479184000001,1.26658468,-11.22009352,2511.357145668,2.41071324,5.62221716,4.77936816,0.05851277027592922,115
11598,S. Rienguette,1286727333,WSU,CH,R,25,85.31013279999999,1.2859264,10.381502399999999,1839.0687241599999,1.5769216,5.3916244,4.7260904,0.09489323774356852,98
11600,S. Rienguette,1286727333,WSU,FA,R,121,91.57782603305786,15.876130330578514,10.529260991735537,2447.4625558099174,1.3251989256198349,5.5924310743801655,4.7678318181818184,0.11951482529813191,95
11601,S. Rienguette,1286727333,WSU,FC,R,39,84.03687333333333,4.140498974358974,-2.3662523076923074,2604.5788361282052,1.5554271794871795,5.478854102564102,4.79393641025641,0.07702162042367044,103
11602,S. Rienguette,1286727333,WSU,SL,R,45,82.97232911111111,-0.07518577777777777,-3.3461293333333333,2695.4130226888888,1.4155119999999999,5.473706444444445,4.564924222222222,0.07411132901296531,102
11606,J. Exum,1286821888,VT,SI,R,48,84.904168125,-1.5956127083333334,17.136683125,2248.4302394166666,3.9438197916666664,3.8242197916666663,6.3740227083333325,0.10752147369257158,102
11608,E. Albert,1287055616,DART,FA,R,34,89.27350676470589,13.813465294117648,5.1978044117647055,2273.8992399117647,2.123917058823529,5.462869705882353,6.028634705882353,0.10981362230643821,100
11611,J. Kolenda,1287057152,KENT,CH,R,26,78.72165346153847,8.103437692307692,11.33934576923077,1339.798344846154,1.1300946153846154,6.216729615384616,4.965751923076923,0.08260515610755007,107
11612,J. Kolenda,1287057152,KENT,CU,R,52,77.51183576923077,-6.6526746153846155,-8.016551538461538,2559.7237594230764,0.9723101923076923,6.2061484615384614,4.645601538461539,0.07301621871893506,102
11613,J. Kolenda,1287057152,KENT,FA,R,120,90.02560366666667,15.82234775,9.286698,2261.01374945,0.88191525,6.179495166666666,5.3289383333333324,0.1302336688591556,90
11615,J. Kolenda,1287057152,KENT,SL,R,92,79.63831543478261,-5.504351413043478,-7.017044456521739,2568.3607925,1.0722223913043478,6.106985326086957,4.7371806521739135,0.07437788138873654,102
11620,T. Harper,1287324160,ILST,FA,R,294,90.68723255102041,14.366319149659864,10.229999863945578,2124.882652510204,2.2610710884353744,6.191225646258504,6.085118605442177,0.12072836307869574,95
11622,T. Harper,1287324160,ILST,SI,R,83,90.74675216867469,10.881794578313253,16.520309277108435,2228.317564,2.211362530120482,6.235426144578314,6.13478265060241,0.10514476425520038,104
11623,T. Harper,1287324160,ILST,SL,R,288,83.85861736111111,-1.072971423611111,-4.537913472222222,2234.1659486875,2.1914243055555556,6.2571734375,5.438507048611111,0.06284520192971917,111
11626,J. Reese,1287324672,LAF,FA,R,122,86.07739090163935,15.99855319672131,15.015488278688524,2140.241943393443,1.0293381147540983,5.702113360655738,5.69641262295082,0.13658438375950105,86
11627,J. Reese,1287324672,LAF,SL,R,28,75.32146107142857,0.8354600000000001,-9.106649285714285,2316.0781592857143,1.3116103571428572,5.560903571428571,5.367746785714286,0.08433545005301134,94
11630,J. Och,1287365632,USM,FA,R,413,89.10629230024213,16.752316561743342,16.00916690072639,2421.467263915254,1.663213607748184,4.512238740920097,6.390173389830509,0.07218748125858256,120
11631,J. Och,1287365632,USM,FC,R,53,82.87987698113209,4.228667924528302,0.34193962264150946,2304.2040913773585,1.8301633962264152,4.501988867924529,5.9807569811320755,0.10304104190635267,88
11633,J. Och,1287365632,USM,SL,R,40,79.57589275000001,-1.8671205,-9.23255625,2238.1114623500002,1.8652745,4.3406917499999995,5.730549,0.08762868616838275,91
11635,M. Kosowick,1287386880,UGA,CU,R,30,77.09390400000001,-12.546736666666668,-8.220457666666666,2400.3438051,1.9785866666666665,5.483684,6.9289206666666665,0.06335092502109875,109
11636,M. Kosowick,1287386880,UGA,FA,R,83,94.2390430120482,17.118434457831324,12.12688421686747,2238.8912062048194,1.8707145783132528,5.645089638554217,7.421788313253011,0.07716085720189395,117
11640,S. Graham-Pippin,1287640419,UTAH,CU,R,44,79.96951,-0.9553118181818182,-1.6870297727272727,2765.2131912272725,2.523054545454545,5.157057272727273,4.8441197727272725,0.08687823333222693,91
11641,S. Graham-Pippin,1287640419,UTAH,FA,R,150,89.40368073333333,16.214302133333334,13.679607933333333,2504.2373830466668,2.2818880666666668,5.639525933333333,5.1481992,0.10873565342356258,101
11643,S. Graham-Pippin,1287640419,UTAH,SI,R,141,90.15201695035461,14.935085177304964,13.831379290780143,2495.6815131914896,2.1636989361702126,5.5165094326241135,5.305438226950354,0.11217281647169378,99
11644,S. Graham-Pippin,1287640419,UTAH,SL,R,278,80.40667241007193,-0.9160696762589928,-3.450181726618705,2812.637969733813,2.509604676258993,5.216058417266186,4.849149244604317,0.08264027795057464,95
11650,J. Eckrote,1287803825,UONH,FA,R,36,83.05357527777778,19.424728055555555,8.930556944444444,1874.0679835555557,1.30491,6.2755938888888885,6.290992222222222,0.1386225961272698,85
