,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
287,288,2026-04-14,17:56:13.32,5,4,"Lewis, Bradley",1000119567,Left,BRY_BUL,"Toro, Nick",1000242929,Right,RHO_RAM,Undefined,8,Top,2,2,1,Slider,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,77.25468,1.887346,3.292564,2772.576557,297.746421,4:00,4.95962,-3.26368,5.61031,-53.04475,-5.47811,13.19713,2.30441,0.91271,70.9721,-7.781102,5.640642,0.49639,,,,,,,,,,,,-5.78965,-2.97,2.97309,50,5.08652,-6.93213,-112.01554,1.97338,-7.32597,21.00832,-35.93214,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,87a28100-384c-11f1-95e8-8d3402b3d4c6,75.93316,,,6.28259,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,21:56:13.32,2026-04-14T17:56:13.3263872-04:00,2026-04-14T21:56:13.3263872Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,c44a0f1a-c2cf-4580-93ec-80da96496d27,54.89134,-112.92918,10.50416,4.96672,3.53604,-17.96607,3.26763,-6.61353,-3.66299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,330.30329,-69.663987,963.53993,0.347525,5:00,0.912616,-0.202955,0.354883,15.395862,67.846395,-41.070766,138.071199,-1.085808,0.668087,-0.01895,-0.743842,1.459326,-41.919561,0.01895,-0.668087,0.743842,-1.459326,41.919561,-0.01895,0.668087,0.743842,-138.071199,1.085808,-0.668087,0.01895,-0.743842
288,289,2026-04-14,17:56:40.68,5,5,"Lewis, Bradley",1000119567,Left,BRY_BUL,"Toro, Nick",1000242929,Right,RHO_RAM,Undefined,8,Top,2,2,2,ChangeUp,Curveball,HitByPitch,Undefined,Undefined,Undefined,0,0,,77.68412,-1.137859,6.643313,1707.647796,64.515101,8:15,5.00857,-3.22623,5.87203,-50.58369,-2.45343,-9.1541,-0.27089,2.20919,69.89117,-10.410585,5.014163,0.499322,,,,,,,,,,,,7.39599,-0.78665,2.69242,50,4.88565,-12.73044,-111.93156,-3.74572,9.08738,26.1307,-33.14062,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,97f21250-384c-11f1-95e8-8d3402b3d4c6,75.48728,,,7.79296,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,21:56:40.68,2026-04-14T17:56:40.6884352-04:00,2026-04-14T21:56:40.6884352Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,6a4e0800-ecb7-4038-8c25-93ec00dbe610,54.63046,-113.00738,13.06535,5.01177,-2.38129,-16.57031,3.22425,-13.10457,4.54369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,95.145478,22.070648,1582.513496,0.926721,9:15,-0.381744,0.915343,-0.128136,91.391657,-36.765032,-40.25831,120.505523,-24.489858,0.784068,-0.414532,-0.461953,41.903117,-51.63455,0.414532,-0.784068,0.461953,-41.903117,51.63455,-0.414532,0.784068,0.461953,-120.505523,24.489858,-0.784068,0.414532,-0.461953
289,290,2026-04-14,17:57:17.37,6,1,"Lewis, Bradley",1000119567,Left,BRY_BUL,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,8,Top,2,0,0,Slider,Curveball,InPlay,Undefined,LineDrive,Double,0,2,,77.86651,2.460311,2.044035,2621.309997,306.530996,4:15,4.90562,-3.52409,5.46308,-55.93668,-7.44914,12.7154,2.54987,-0.55052,69.29744,-7.805268,4.305388,0.501172,87.11186,11.043384,33.150585,4068.791079,86.80275,10.36026,67.56606,167.83224,162.84437,40.332687,1.641562,-5.58418,-4.08307,3.3352,50,5.08476,-4.52896,-112.54688,2.9296,-6.91179,27.08052,-37.22786,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,adcf9b10-384c-11f1-95e8-8d3402b3d4c6,75.20863,11.22876,,8.56907,,,,0.27798,2.29807,0.63656,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,21:57:17.37,2026-04-14T17:57:17.3799424-04:00,2026-04-14T21:57:17.3799424Z,LineDrive,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,6205c32a-0710-4dc3-b8ad-291d44baad2c,55.03284,-113.75142,13.54026,4.91763,4.58549,-18.61393,3.52981,-4.22152,-3.4559,,0.278,104.98667,-21.28183,3.88712,-1.01269,0.58858,-0.40192,0.15242,-0.02317,2.29807,24.47362,-17.78303,1.55769,-0.26149,0.02837,0.01855,-0.01062,0.00181,0.63654,68.5743,-0.34298,-1.30819,0.60718,-0.52252,0.38902,-0.15304,0.02378,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,326.802481,-69.597383,913.827631,0.348615,5:00,0.917213,-0.230934,0.324638,11.640954,54.255896,-45.356919,138.267875,12.040692,0.651004,0.208606,-0.729847,15.951102,40.617373,0.208606,0.651004,0.729847,-15.951102,-40.617373,-0.208606,-0.651004,0.729847,-138.267875,-12.040692,-0.651004,-0.208606,-0.729847
290,291,2026-04-14,17:58:01.29,7,1,"Lewis, Bradley",1000119567,Left,BRY_BUL,"Henschel, Ryan",10014628,Right,RHO_RAM,Undefined,8,Top,2,0,0,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,85.49755,-0.525505,5.087311,1955.479299,129.170945,10:15,4.95737,-3.53199,5.87757,-27.85797,12.27284,-12.83879,2.14588,0.13528,74.95615,-5.816979,2.796549,0.455943,,,,,,,,,,,,8.66402,6.96847,3.1275,50,4.89922,-10.43282,-123.20334,-1.98792,12.73282,34.458,-21.93301,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,c7fcf5f0-384c-11f1-95e8-8d3402b3d4c6,82.66922,,,10.5414,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,21:58:01.29,2026-04-14T17:58:01.2946432-04:00,2026-04-14T21:58:01.2946432Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,341bb830-a187-4a44-aa1a-9eee29e99ca8,54.61545,-124.48751,17.229,4.95807,-1.17053,-10.96651,3.52515,-10.90735,6.36641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,126.89867,-31.459733,1668.037849,0.853007,10:15,0.559004,0.686907,-0.464407,-8.764571,27.407605,-30.206847,122.223882,66.611827,0.335815,0.917837,-0.21167,77.013605,19.622125,0.917837,0.335815,0.21167,-77.013605,-19.622125,-0.917837,-0.335815,0.21167,-122.223882,-66.611827,-0.335815,-0.917837,-0.21167
291,292,2026-04-14,17:58:19.60,7,2,"Lewis, Bradley",1000119567,Left,BRY_BUL,"Henschel, Ryan",10014628,Right,RHO_RAM,Undefined,8,Top,2,0,1,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,85.71149,-0.140641,4.064245,2002.352831,110.480108,9:45,4.92617,-3.6071,5.82185,-30.95057,9.47087,-20.05044,2.21588,-1.4931,74.20445,-6.01996,0.479008,0.457591,,,,,,,,,,,,11.88548,5.43874,3.28567,50,4.89727,-7.88476,-123.47453,-1.29719,17.32633,37.30196,-24.24559,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,d2df8550-384c-11f1-95e8-8d3402b3d4c6,82.37149,,,11.50704,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,21:58:19.60,2026-04-14T17:58:19.6069888-04:00,2026-04-14T21:58:19.6069888Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,a48248cf-bc25-4a36-a9ad-f3c772bb70a1,54.6665,-124.87633,18.65098,4.9289,-0.38604,-12.1228,3.59421,-8.53588,8.66317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,125.74071,-27.565747,1775.046518,0.88648,10:15,0.496539,0.720662,-0.483834,-19.578728,34.720349,-30.357401,98.214121,70.618036,0.32846,0.943327,-0.047414,87.122568,19.175308,0.943327,0.32846,0.047414,-87.122568,-19.175308,-0.943327,-0.32846,0.047414,-98.214121,-70.618036,-0.32846,-0.943327,-0.047414
292,293,2026-04-14,17:58:47.11,7,3,"Lewis, Bradley",1000119567,Left,BRY_BUL,"Henschel, Ryan",10014628,Right,RHO_RAM,Undefined,8,Top,2,0,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.93231,1.903138,1.000168,2716.266307,308.440942,4:15,4.94586,-3.5385,5.43135,-50.97751,-5.23512,8.4139,2.48098,-1.90058,72.28047,-7.388451,2.498043,0.486778,,,,,,,,,,,,-3.93811,-2.72638,3.44392,50,5.07917,-2.33493,-114.55608,2.0432,-5.21641,21.79363,-35.78544,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,e345abe0-384c-11f1-95e8-8d3402b3d4c6,77.43253,,,6.65184,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,21:58:47.11,2026-04-14T17:58:47.1102464-04:00,2026-04-14T21:58:47.1102464Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,05d4c7f3-b0eb-4a93-a455-29496b3dd858,55.06854,-115.51631,10.89681,4.95442,3.61992,-17.89272,3.54174,-2.1051,-2.60821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,324.639623,-75.339269,687.473257,0.253095,4:45,0.958294,-0.178518,0.223167,7.564901,69.489972,-41.326047,142.389571,4.853922,0.608101,0.084616,-0.789338,6.118643,37.452295,0.084616,0.608101,0.789338,-6.118643,-37.452295,-0.084616,-0.608101,0.789338,-142.389571,-4.853922,-0.608101,-0.084616,-0.789338
293,294,2026-04-14,17:59:05.52,7,4,"Lewis, Bradley",1000119567,Left,BRY_BUL,"Henschel, Ryan",10014628,Right,RHO_RAM,Undefined,8,Top,2,1,2,Slider,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,77.485,1.308902,2.296256,2615.387751,307.820367,4:15,4.92632,-3.55221,5.43275,-53.46503,-5.3513,9.07902,1.69787,-0.64406,70.30407,-8.445955,3.911222,0.499236,61.15123,-24.909131,-38.976119,,,,,5.24604,2.67057,-15.88136,0.046129,-3.84331,-2.69823,3.34216,50,5.00514,-4.85211,-112.27328,0.77443,-4.82146,23.58138,-35.55899,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,ee411a70-384c-11f1-95e8-8d3402b3d4c6,75.50023,1.74829,,7.18093,,,,2.11902,1.74829,0.93248,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,21:59:05.52,2026-04-14T17:59:05.5211520-04:00,2026-04-14T21:59:05.5211520Z,GroundBall,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,61ad7f9c-3568-487a-9f82-df2eaa154da1,55.06662,-113.33246,11.79069,4.93449,2.37158,-17.7795,3.55523,-4.63555,-2.41073,,2.11746,63.44829,,,,,,,,1.74922,-37.9003,,,,,,,,0.93374,-51.33564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,330.840392,-67.483932,1001.543134,0.382943,5:00,0.905132,-0.207639,0.370974,-4.542658,50.284875,-60.182592,141.142148,6.730994,0.623066,0.117208,-0.773338,8.618227,38.54038,0.117208,0.623066,0.773338,-8.618227,-38.54038,-0.117208,-0.623066,0.773338,-141.142148,-6.730994,-0.623066,-0.117208,-0.773338
294,295,2026-04-14,18:01:18.16,1,1,"Johnston, Connor",1000215980,Right,RHO_RAM,"Story, Hudson",1000280497,Left,BRY_BUL,Undefined,8,Bottom,0,0,0,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.42778,-2.268152,-1.642651,2325.009522,196.906323,12:30,6.13976,0.78081,6.34136,-28.28549,10.38048,2.77343,1.69255,-0.50076,77.35006,-7.560988,-1.140238,0.447544,,,,,,,,,,,,-1.93099,6.43807,-0.66266,50,5.96135,3.41405,-122.59946,-5.68316,-2.92726,25.14166,-22.41437,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,3d508380-384d-11f1-95e8-8d3402b3d4c6,84.22063,,,7.07772,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,22:01:18.16,2026-04-14T18:01:18.1645824-04:00,2026-04-14T22:01:18.1645824Z,,v3,471248,471418,,"Leikus, Danny",1000177456,Right,RHO_RAM,42a77c54-9354-4c2a-9774-9dc6d618fccd,54.15742,-123.44909,12.57083,6.1406,-4.9257,-11.20719,-0.77971,3.51297,-1.46363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,208.841534,58.678048,1208.647948,0.519846,1:00,-0.856373,-0.28438,-0.430992,-24.84354,19.351569,-30.397635,153.323004,21.2404,0.418462,0.362282,-0.832851,23.508547,24.737511,0.362282,0.418462,0.832851,-23.508547,-24.737511,-0.362282,-0.418462,0.832851,-153.323004,-21.2404,-0.418462,-0.362282,-0.832851
295,296,2026-04-14,18:01:38.65,1,2,"Johnston, Connor",1000215980,Right,RHO_RAM,"Story, Hudson",1000280497,Left,BRY_BUL,Undefined,8,Bottom,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.28992,-0.137242,-0.956279,2026.685332,220.275742,1:15,5.87866,0.7761,6.44067,-19.76785,16.41462,12.6489,4.10521,0.95137,78.20669,-3.983754,1.337488,0.432933,,,,,,,,,,,,-6.85492,8.99945,-0.71287,50,5.85993,1.60568,-127.93887,-0.80771,-10.98831,34.47349,-17.7481,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,497b4a50-384d-11f1-95e8-8d3402b3d4c6,87.06302,,,10.08324,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,22:01:38.65,2026-04-14T18:01:38.6516992-04:00,2026-04-14T22:01:38.6516992Z,,v3,471248,471418,,"Leikus, Danny",1000177456,Right,RHO_RAM,c65e1a5b-08b1-45e0-b1c0-8e2e99599ad9,54.05024,-129.0256,17.23675,5.87658,-0.24822,-8.87405,-0.76895,1.95207,-5.49415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,223.477658,11.891519,1983.191648,0.978539,1:30,-0.216268,-0.673797,-0.706559,-21.095121,26.674106,56.556252,162.82027,-9.134603,0.291624,-0.158754,-0.943267,9.553503,-16.955221,0.158754,-0.291624,0.943267,-9.553503,16.955221,-0.158754,0.291624,0.943267,-162.82027,9.134603,-0.291624,0.158754,-0.943267
296,297,2026-04-14,18:01:56.35,1,3,"Johnston, Connor",1000215980,Right,RHO_RAM,"Story, Hudson",1000280497,Left,BRY_BUL,Undefined,8,Bottom,0,1,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.46128,-0.00873,-0.71397,2312.20143,212.622067,1:00,6.06732,0.82458,6.35501,-29.53411,9.55327,5.20126,3.59811,0.60085,76.06131,-5.59386,0.228209,0.449976,,,,,,,,,,,,-2.90343,5.42107,-0.7749,50,6.05327,1.32018,-122.55601,-0.88618,-4.33819,28.19556,-24.07402,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,540c1030-384d-11f1-95e8-8d3402b3d4c6,83.76538,,,8.39997,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,22:01:56.35,2026-04-14T18:01:56.3501568-04:00,2026-04-14T22:01:56.3501568Z,,v3,471248,471418,,"Leikus, Danny",1000177456,Right,RHO_RAM,904d00bd-8194-41ef-86e9-dd9386f0b74b,54.13805,-123.50435,14.09778,6.06946,-0.07647,-12.03701,-0.82176,1.46609,-2.1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,209.554525,48.956229,1518.273293,0.656635,1:00,-0.761218,-0.324001,-0.561757,-32.094523,6.770659,-26.418496,151.460399,11.67748,0.467877,0.202402,-0.860305,13.239118,27.896606,0.202402,0.467877,0.860305,-13.239118,-27.896606,-0.202402,-0.467877,0.860305,-151.460399,-11.67748,-0.467877,-0.202402,-0.860305
297,298,2026-04-14,18:02:14.99,1,4,"Johnston, Connor",1000215980,Right,RHO_RAM,"Story, Hudson",1000280497,Left,BRY_BUL,Undefined,8,Bottom,0,2,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Double,0,0,,88.50457,-2.00286,-2.074089,2271.439092,218.441586,1:15,5.96777,0.87209,6.52898,-19.87273,15.76064,11.40969,2.47242,-0.08062,79.22717,-5.837587,-0.001889,0.429635,95.16561,32.46803,-5.137791,3731.599881,108.86769,63.37897,-15.73842,370.3928,367.29852,-15.960404,5.038933,-6.72288,9.36339,-0.73261,50,5.82002,4.2024,-128.30457,-5.00729,-10.92687,32.72397,-16.95544,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,5f27d800-384d-11f1-95e8-8d3402b3d4c6,87.73129,87.81759,,9.2774,,,,1.81669,2.56928,0.05699,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,22:02:14.99,2026-04-14T18:02:14.9926912-04:00,2026-04-14T22:02:14.9926912Z,FlyBall,v3,471248,471418,,"Leikus, Danny",1000177456,Right,RHO_RAM,3ecc1b82-e998-485d-8c21-a00da60ea912,53.96699,-129.31239,16.36199,5.96619,-4.48511,-8.47772,-0.86721,4.53892,-5.46344,149.10714,1.81644,117.29919,-21.90551,5.31894,-1.15901,0.23861,-0.04142,0.00467,-0.00023,2.57174,74.86477,-18.33874,0.84174,0.13487,-0.11974,0.0332,-0.00423,0.00021,0.05685,-10.53899,-4.84102,1.34693,-0.32171,0.06363,-0.00969,0.00096,-4e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,222.2488,7.398629,2252.527643,0.991674,1:30,-0.131889,-0.670847,-0.729774,-23.752786,16.709212,61.428978,155.115253,-9.725589,0.414747,-0.16893,-0.894119,10.699018,-24.503367,0.16893,-0.414747,0.894119,-10.699018,24.503367,-0.16893,0.414747,0.894119,-155.115253,9.725589,-0.414747,0.16893,-0.894119
298,299,2026-04-14,18:03:04.75,2,1,"Johnston, Connor",1000215980,Right,RHO_RAM,"Garcia, Ellis",804570,Right,BRY_BUL,Undefined,8,Bottom,0,0,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.09737,-1.932329,-1.453308,2343.640563,212.102098,1:00,6.10953,0.70262,6.29004,-28.43946,10.90209,5.97504,1.95764,-0.13901,76.39053,-7.276469,-0.371856,0.451437,,,,,,,,,,,,-3.56146,6.6804,-0.59841,50,5.95362,2.86939,-122.03361,-4.94823,-5.3058,26.72368,-22.22171,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,7ce2ed80-384d-11f1-95e8-8d3402b3d4c6,83.49436,,,7.70684,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,22:03:04.75,2026-04-14T18:03:04.7555584-04:00,2026-04-14T22:03:04.7555584Z,,v3,471248,471418,,"Leikus, Danny",1000177456,Right,RHO_RAM,85da0e3c-2083-4ff2-bc29-c85cb601af6d,54.20667,-122.95136,13.36184,6.11045,-4.18509,-11.11086,-0.70008,3.0516,-2.6529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,210.920747,49.501854,1522.015128,0.649423,1:00,-0.762631,-0.359159,-0.537958,-41.582986,3.310703,-21.166224,146.573982,4.469895,0.549184,0.077935,-0.832059,5.351027,33.311071,0.077935,0.549184,0.832059,-5.351027,-33.311071,-0.077935,-0.549184,0.832059,-146.573982,-4.469895,-0.549184,-0.077935,-0.832059
299,300,2026-04-14,18:03:21.74,2,2,"Johnston, Connor",1000215980,Right,RHO_RAM,"Garcia, Ellis",804570,Right,BRY_BUL,Undefined,8,Bottom,0,0,1,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.45209,-1.603867,-2.360599,2323.74463,216.566388,1:15,5.96824,0.75306,6.40522,-27.44309,11.28438,7.39382,2.2049,-0.80263,76.88955,-6.77457,-1.02091,0.4479,,,,,,,,,,,,-4.53866,6.77717,-0.58698,50,5.84088,4.76861,-122.5508,-4.21941,-6.84842,25.98814,-21.94799,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,86fe8360-384d-11f1-95e8-8d3402b3d4c6,84.15373,,,7.56254,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,22:03:21.74,2026-04-14T18:03:21.7420288-04:00,2026-04-14T22:03:21.7420288Z,,v3,471248,471418,,"Leikus, Danny",1000177456,Right,RHO_RAM,1ad4424b-5def-4401-afb9-0200ba0e7579,54.09057,-123.41519,12.99407,5.96908,-3.48939,-10.974,-0.74938,4.99639,-3.42421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,214.60695,44.692615,1651.927111,0.71089,1:15,-0.71524,-0.423272,-0.556123,-41.592614,0.197943,-19.86112,147.971889,6.259473,0.527174,0.109031,-0.842734,7.371865,31.814684,0.109031,0.527174,0.842734,-7.371865,-31.814684,-0.109031,-0.527174,0.842734,-147.971889,-6.259473,-0.527174,-0.109031,-0.842734
300,301,2026-04-14,18:03:39.45,2,3,"Johnston, Connor",1000215980,Right,RHO_RAM,"Garcia, Ellis",804570,Right,BRY_BUL,Undefined,8,Bottom,0,0,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.68323,-0.492597,-1.606597,2436.800707,97.954537,9:15,5.97894,0.9183,5.97274,-42.24396,3.32473,-12.44351,2.00176,-1.60847,71.60046,-8.302839,-3.844468,0.485853,,,,,,,,,,,,5.86044,2.35358,-0.78439,50,5.91686,3.66638,-114.16232,-2.27987,7.61992,23.91446,-29.11386,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,91a03930-384d-11f1-95e8-8d3402b3d4c6,77.57996,,,7.08277,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,22:03:39.45,2026-04-14T18:03:39.4519552-04:00,2026-04-14T22:03:39.4519552Z,,v3,471248,471418,,"Leikus, Danny",1000177456,Right,RHO_RAM,56ba6f0e-5d01-4a08-9ccc-ad5c83c53c25,54.52436,-115.10617,11.95723,5.98416,-1.13081,-14.55693,-0.92316,3.36564,3.80996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,33.391429,73.717527,683.213341,0.280373,7:00,-0.954241,0.146047,0.260948,19.927638,16.944323,6.115184,96.196177,-12.976482,0.96877,-0.224551,-0.105177,64.902249,-75.643034,0.224551,-0.96877,0.105177,-64.902249,75.643034,-0.224551,0.96877,0.105177,-96.196177,12.976482,-0.96877,0.224551,-0.105177
